FBgn0000003	3
FBgn0000008	1483
FBgn0000014	286
FBgn0000015	164
FBgn0000017	12013
FBgn0000018	1050
FBgn0000022	0
FBgn0000024	726
FBgn0000028	49
FBgn0000032	6708
FBgn0000036	104
FBgn0000037	217
FBgn0000038	567
FBgn0000039	96
FBgn0000042	137871
FBgn0000043	17312
FBgn0000044	18690
FBgn0000045	20048
FBgn0000046	7416
FBgn0000047	7940
FBgn0000052	11775
FBgn0000053	6758
FBgn0000055	149
FBgn0000056	0
FBgn0000057	3979
FBgn0000061	12
FBgn0000063	3415
FBgn0000064	66420
FBgn0000071	2
FBgn0000075	583
FBgn0000077	1804
FBgn0000078	2665
FBgn0000079	12369
FBgn0000083	8792
FBgn0000084	3480
FBgn0000092	9
FBgn0000094	0
FBgn0000097	4770
FBgn0000100	82876
FBgn0000108	1542
FBgn0000109	1523
FBgn0000114	52471
FBgn0000115	3064
FBgn0000116	47046
FBgn0000117	33901
FBgn0000119	1173
FBgn0000120	9491
FBgn0000121	12253
FBgn0000137	2
FBgn0000139	3802
FBgn0000140	22486
FBgn0000146	8356
FBgn0000147	5670
FBgn0000150	59323
FBgn0000152	762
FBgn0000153	2307
FBgn0000157	110
FBgn0000158	4768
FBgn0000163	3680
FBgn0000166	8921
FBgn0000173	8541
FBgn0000179	63
FBgn0000180	81
FBgn0000181	70314
FBgn0000182	2
FBgn0000183	19724
FBgn0000206	521
FBgn0000212	13828
FBgn0000216	0
FBgn0000221	1029
FBgn0000227	0
FBgn0000228	5542
FBgn0000229	1379
FBgn0000233	47
FBgn0000239	13452
FBgn0000241	70
FBgn0000244	2626
FBgn0000246	2775
FBgn0000247	5867
FBgn0000250	22587
FBgn0000251	16078
FBgn0000253	35029
FBgn0000256	4291
FBgn0000257	3813
FBgn0000259	11812
FBgn0000261	11833
FBgn0000273	10207
FBgn0000274	65
FBgn0000276	2
FBgn0000277	5
FBgn0000278	0
FBgn0000279	2
FBgn0000280	0
FBgn0000281	0
FBgn0000283	16680
FBgn0000286	3846
FBgn0000287	151
FBgn0000289	18354
FBgn0000299	14334
FBgn0000303	152
FBgn0000307	14305
FBgn0000308	23336
FBgn0000316	7968
FBgn0000317	3427
FBgn0000318	4363
FBgn0000319	30108
FBgn0000320	520
FBgn0000326	2391
FBgn0000330	2928
FBgn0000337	4
FBgn0000339	3126
FBgn0000346	1750
FBgn0000351	6163
FBgn0000352	7999
FBgn0000355	30687
FBgn0000356	14161
FBgn0000357	16669
FBgn0000358	21847
FBgn0000359	64459
FBgn0000360	90684
FBgn0000370	7845
FBgn0000376	11666
FBgn0000377	4270
FBgn0000382	10678
FBgn0000384	6572
FBgn0000392	0
FBgn0000394	937
FBgn0000395	473
FBgn0000404	103162
FBgn0000405	195042
FBgn0000406	9339
FBgn0000411	76
FBgn0000412	20765
FBgn0000414	7056
FBgn0000416	41684
FBgn0000422	743
FBgn0000426	2577
FBgn0000427	29024
FBgn0000439	62
FBgn0000442	6
FBgn0000447	4419
FBgn0000448	24
FBgn0000449	17
FBgn0000451	87
FBgn0000454	32557
FBgn0000455	2862
FBgn0000459	145
FBgn0000463	4197
FBgn0000464	127
FBgn0000473	1209
FBgn0000477	785
FBgn0000479	5257
FBgn0000482	2051
FBgn0000489	2580
FBgn0000490	341
FBgn0000492	153
FBgn0000499	7118
FBgn0000500	53
FBgn0000504	983
FBgn0000520	2988
FBgn0000524	8623
FBgn0000527	212
FBgn0000529	3
FBgn0000533	3295
FBgn0000535	223
FBgn0000536	6293
FBgn0000541	36120
FBgn0000542	195
FBgn0000543	3818
FBgn0000546	4161
FBgn0000547	9535
FBgn0000551	11
FBgn0000552	0
FBgn0000557	3794
FBgn0000559	302215
FBgn0000560	14
FBgn0000562	13823
FBgn0000564	1
FBgn0000565	2578
FBgn0000566	6681
FBgn0000567	688
FBgn0000568	3372
FBgn0000575	3384
FBgn0000576	35
FBgn0000577	21
FBgn0000578	4997
FBgn0000579	87442
FBgn0000581	18833
FBgn0000588	4940
FBgn0000591	0
FBgn0000592	4150
FBgn0000594	0
FBgn0000606	2
FBgn0000611	10403
FBgn0000615	26756
FBgn0000617	2399
FBgn0000618	736
FBgn0000625	45
FBgn0000629	7186
FBgn0000633	180
FBgn0000635	1689
FBgn0000636	1375
FBgn0000639	18
FBgn0000640	4
FBgn0000644	2004
FBgn0000658	70
FBgn0000659	510
FBgn0000662	8096
FBgn0000667	16240
FBgn0000709	5327
FBgn0000711	4882
FBgn0000715	119
FBgn0000719	5176
FBgn0000721	26992
FBgn0000723	1044
FBgn0000808	760
FBgn0000810	4384
FBgn0000826	5149
FBgn0000927	25188
FBgn0000928	91
FBgn0000964	1682
FBgn0000996	20725
FBgn0001075	57
FBgn0001077	0
FBgn0001078	6643
FBgn0001079	2174
FBgn0001083	198
FBgn0001084	1415
FBgn0001085	7211
FBgn0001086	12544
FBgn0001087	8482
FBgn0001089	219
FBgn0001090	1203
FBgn0001091	84107
FBgn0001092	95385
FBgn0001098	19678
FBgn0001099	20
FBgn0001104	13189
FBgn0001105	13231
FBgn0001108	14145
FBgn0001112	173
FBgn0001114	3193
FBgn0001120	17226
FBgn0001122	5444
FBgn0001123	1076
FBgn0001124	10889
FBgn0001125	21278
FBgn0001128	28545
FBgn0001133	2978
FBgn0001134	100
FBgn0001137	1483
FBgn0001138	32
FBgn0001139	20304
FBgn0001142	18899
FBgn0001145	6731
FBgn0001147	5
FBgn0001148	1
FBgn0001149	40019
FBgn0001150	19
FBgn0001168	988
FBgn0001169	9954
FBgn0001170	11
FBgn0001174	1
FBgn0001179	3330
FBgn0001180	5463
FBgn0001185	1913
FBgn0001186	14480
FBgn0001187	2960
FBgn0001189	3277
FBgn0001197	38300
FBgn0001202	3042
FBgn0001206	4809
FBgn0001208	2224
FBgn0001215	24133
FBgn0001216	1940
FBgn0001217	63
FBgn0001218	56054
FBgn0001220	21903
FBgn0001222	14669
FBgn0001223	0
FBgn0001224	868
FBgn0001225	59285
FBgn0001226	54455
FBgn0001227	14
FBgn0001228	0
FBgn0001229	36
FBgn0001230	535
FBgn0001233	189516
FBgn0001234	2893
FBgn0001235	833
FBgn0001247	5227
FBgn0001248	33901
FBgn0001250	1887
FBgn0001253	17
FBgn0001254	0
FBgn0001255	67
FBgn0001256	0
FBgn0001257	2638
FBgn0001258	402
FBgn0001259	41
FBgn0001263	972
FBgn0001269	45
FBgn0001276	1470
FBgn0001280	3680
FBgn0001281	1
FBgn0001285	673
FBgn0001291	3839
FBgn0001296	3255
FBgn0001297	5008
FBgn0001301	7097
FBgn0001308	20992
FBgn0001311	68
FBgn0001313	0
FBgn0001316	19055
FBgn0001319	35
FBgn0001320	102
FBgn0001321	12
FBgn0001323	121
FBgn0001324	5958
FBgn0001325	8
FBgn0001330	3311
FBgn0001341	3642
FBgn0001404	8232
FBgn0001491	2756
FBgn0001565	11010
FBgn0001612	5789
FBgn0001624	9196
FBgn0001941	8965
FBgn0001942	106252
FBgn0001961	7257
FBgn0001965	5761
FBgn0001967	0
FBgn0001970	4
FBgn0001977	3006
FBgn0001978	20586
FBgn0001981	41
FBgn0001983	0
FBgn0001986	4804
FBgn0001987	885
FBgn0001989	6174
FBgn0001990	3002
FBgn0001991	1218
FBgn0001992	34
FBgn0001994	9055
FBgn0001995	3499
FBgn0002021	3052
FBgn0002022	4248
FBgn0002023	63
FBgn0002031	18623
FBgn0002036	1678
FBgn0002044	14049
FBgn0002069	2531
FBgn0002121	27469
FBgn0002174	6149
FBgn0002183	25152
FBgn0002283	6046
FBgn0002284	12126
FBgn0002306	306
FBgn0002354	1130
FBgn0002413	29992
FBgn0002431	19292
FBgn0002440	0
FBgn0002441	8403
FBgn0002466	6199
FBgn0002521	5967
FBgn0002522	60
FBgn0002524	9305
FBgn0002525	18722
FBgn0002526	2531
FBgn0002531	3
FBgn0002533	0
FBgn0002534	1
FBgn0002535	0
FBgn0002542	16703
FBgn0002543	102
FBgn0002552	5318
FBgn0002561	1
FBgn0002562	4
FBgn0002563	71
FBgn0002564	72
FBgn0002565	7
FBgn0002566	6153
FBgn0002567	10352
FBgn0002569	909
FBgn0002570	6740
FBgn0002571	741
FBgn0002573	15
FBgn0002576	71
FBgn0002577	23
FBgn0002578	401
FBgn0002579	53173
FBgn0002590	37674
FBgn0002592	7
FBgn0002593	78046
FBgn0002609	181
FBgn0002622	83866
FBgn0002626	54687
FBgn0002629	0
FBgn0002631	2
FBgn0002632	3
FBgn0002633	7
FBgn0002638	31302
FBgn0002641	4321
FBgn0002643	3625
FBgn0002645	18055
FBgn0002673	9738
FBgn0002707	3719
FBgn0002709	13
FBgn0002715	2198
FBgn0002716	202
FBgn0002719	24532
FBgn0002723	1169
FBgn0002732	4
FBgn0002733	104
FBgn0002734	0
FBgn0002735	1
FBgn0002736	5269
FBgn0002772	17780
FBgn0002773	51574
FBgn0002774	4022
FBgn0002775	6341
FBgn0002778	5786
FBgn0002780	53141
FBgn0002781	36087
FBgn0002783	26551
FBgn0002787	14805
FBgn0002789	5643
FBgn0002791	4298
FBgn0002838	0
FBgn0002842	83
FBgn0002855	12
FBgn0002856	3
FBgn0002862	10
FBgn0002863	0
FBgn0002865	0
FBgn0002868	17135
FBgn0002869	86
FBgn0002872	8557
FBgn0002873	14132
FBgn0002878	2924
FBgn0002887	5067
FBgn0002891	2389
FBgn0002899	7656
FBgn0002901	3202
FBgn0002905	1832
FBgn0002906	6633
FBgn0002909	0
FBgn0002914	10932
FBgn0002917	374
FBgn0002921	51337
FBgn0002922	29
FBgn0002924	9253
FBgn0002926	1813
FBgn0002930	1655
FBgn0002931	154
FBgn0002932	1697
FBgn0002933	0
FBgn0002936	0
FBgn0002937	353
FBgn0002938	7410
FBgn0002939	1561
FBgn0002940	38587
FBgn0002941	26
FBgn0002945	228
FBgn0002948	6854
FBgn0002962	17607
FBgn0002973	4871
FBgn0002985	159
FBgn0002989	2493
FBgn0003002	15
FBgn0003008	1334
FBgn0003009	8
FBgn0003011	48
FBgn0003015	4915
FBgn0003016	5533
FBgn0003023	24017
FBgn0003028	22248
FBgn0003034	0
FBgn0003041	12845
FBgn0003042	2545
FBgn0003044	13919
FBgn0003046	116
FBgn0003048	5264
FBgn0003053	1963
FBgn0003057	0
FBgn0003060	2
FBgn0003062	9407
FBgn0003065	11
FBgn0003067	0
FBgn0003068	661
FBgn0003071	15521
FBgn0003074	26314
FBgn0003076	18345
FBgn0003079	6310
FBgn0003082	2887
FBgn0003086	0
FBgn0003087	9353
FBgn0003089	43
FBgn0003090	241
FBgn0003091	725
FBgn0003093	2664
FBgn0003114	2648
FBgn0003116	2159
FBgn0003117	73
FBgn0003118	1096
FBgn0003124	35199
FBgn0003129	115
FBgn0003130	9
FBgn0003132	1
FBgn0003134	5847
FBgn0003137	3856
FBgn0003139	6256
FBgn0003140	0
FBgn0003141	3175
FBgn0003145	3
FBgn0003149	18884
FBgn0003159	4314
FBgn0003162	1044
FBgn0003165	19323
FBgn0003169	5053
FBgn0003174	241
FBgn0003175	7469
FBgn0003187	8142
FBgn0003189	6764
FBgn0003204	16270
FBgn0003205	9494
FBgn0003206	3891
FBgn0003209	4514
FBgn0003210	11488
FBgn0003218	7465
FBgn0003227	1255
FBgn0003231	23173
FBgn0003248	298
FBgn0003249	1220
FBgn0003250	1667
FBgn0003254	12
FBgn0003255	65
FBgn0003256	5901
FBgn0003257	6156
FBgn0003261	65872
FBgn0003267	10
FBgn0003268	7626
FBgn0003270	0
FBgn0003274	84288
FBgn0003275	2135
FBgn0003277	15022
FBgn0003278	3782
FBgn0003279	121553
FBgn0003285	575
FBgn0003292	3414
FBgn0003295	26
FBgn0003300	3
FBgn0003301	2626
FBgn0003302	805
FBgn0003308	679
FBgn0003310	7851
FBgn0003312	86
FBgn0003313	0
FBgn0003317	6898
FBgn0003319	6
FBgn0003321	4764
FBgn0003326	31
FBgn0003330	3322
FBgn0003334	8434
FBgn0003339	74
FBgn0003345	2474
FBgn0003346	11306
FBgn0003353	934
FBgn0003356	16163
FBgn0003357	18695
FBgn0003358	2165
FBgn0003360	130999
FBgn0003366	1868
FBgn0003371	10335
FBgn0003372	1
FBgn0003373	0
FBgn0003374	0
FBgn0003375	0
FBgn0003377	0
FBgn0003378	0
FBgn0003380	724
FBgn0003382	7
FBgn0003386	292
FBgn0003388	77
FBgn0003390	326
FBgn0003391	7581
FBgn0003392	8407
FBgn0003396	2694
FBgn0003401	4304
FBgn0003410	11278
FBgn0003411	8
FBgn0003415	17170
FBgn0003416	4799
FBgn0003423	10140
FBgn0003429	1379
FBgn0003430	28
FBgn0003435	1553
FBgn0003444	3569
FBgn0003447	7939
FBgn0003448	0
FBgn0003449	4814
FBgn0003450	914
FBgn0003459	2019
FBgn0003460	152
FBgn0003462	21852
FBgn0003463	690
FBgn0003464	18180
FBgn0003475	9600
FBgn0003479	1288
FBgn0003480	1281
FBgn0003482	561
FBgn0003483	10743
FBgn0003486	137
FBgn0003495	5159
FBgn0003499	153
FBgn0003502	11352
FBgn0003507	2059
FBgn0003510	0
FBgn0003511	0
FBgn0003512	3929
FBgn0003513	57
FBgn0003514	6258
FBgn0003515	468
FBgn0003517	89450
FBgn0003520	14317
FBgn0003525	20567
FBgn0003527	1656
FBgn0003545	7015
FBgn0003557	11232
FBgn0003559	2728
FBgn0003567	12881
FBgn0003575	8021
FBgn0003598	17710
FBgn0003607	15363
FBgn0003612	19363
FBgn0003638	11655
FBgn0003651	725
FBgn0003654	2268
FBgn0003655	23963
FBgn0003656	13975
FBgn0003660	7242
FBgn0003676	29458
FBgn0003683	0
FBgn0003687	4204
FBgn0003701	10062
FBgn0003710	168
FBgn0003714	2781
FBgn0003716	5593
FBgn0003719	11
FBgn0003720	0
FBgn0003721	38984
FBgn0003731	2116
FBgn0003733	7713
FBgn0003741	595
FBgn0003742	2552
FBgn0003744	9566
FBgn0003747	0
FBgn0003748	11392
FBgn0003751	437
FBgn0003861	6967
FBgn0003862	5502
FBgn0003863	59471
FBgn0003865	2
FBgn0003866	357
FBgn0003867	680
FBgn0003870	8050
FBgn0003882	6479
FBgn0003884	108716
FBgn0003885	7658
FBgn0003886	11
FBgn0003888	2019
FBgn0003889	10
FBgn0003890	2054
FBgn0003891	18887
FBgn0003892	223
FBgn0003896	95
FBgn0003900	18
FBgn0003916	30
FBgn0003920	142
FBgn0003922	55
FBgn0003923	2
FBgn0003926	0
FBgn0003930	61
FBgn0003931	11
FBgn0003933	91
FBgn0003934	95
FBgn0003935	14
FBgn0003936	2
FBgn0003938	0
FBgn0003941	53498
FBgn0003942	66098
FBgn0003943	16315
FBgn0003944	187
FBgn0003950	443
FBgn0003961	477
FBgn0003963	1477
FBgn0003964	9892
FBgn0003965	371
FBgn0003969	5210
FBgn0003975	177
FBgn0003977	3327
FBgn0003978	2114
FBgn0003979	28896
FBgn0003980	11685
FBgn0003983	20715
FBgn0003984	250
FBgn0003996	402
FBgn0003997	533
FBgn0004003	270
FBgn0004034	38
FBgn0004045	55060
FBgn0004047	166985
FBgn0004049	7147
FBgn0004050	5198
FBgn0004052	0
FBgn0004053	29
FBgn0004054	0
FBgn0004055	2286
FBgn0004057	1446
FBgn0004066	18019
FBgn0004087	1307
FBgn0004101	3153
FBgn0004102	35
FBgn0004103	20163
FBgn0004106	10128
FBgn0004107	7475
FBgn0004108	2468
FBgn0004110	0
FBgn0004117	14138
FBgn0004118	110
FBgn0004132	2583
FBgn0004133	826
FBgn0004143	0
FBgn0004167	9060
FBgn0004168	106
FBgn0004169	23409
FBgn0004170	0
FBgn0004171	1
FBgn0004172	0
FBgn0004173	0
FBgn0004174	0
FBgn0004175	2
FBgn0004177	28282
FBgn0004179	10406
FBgn0004181	6
FBgn0004183	264
FBgn0004185	108
FBgn0004186	113
FBgn0004187	95
FBgn0004188	1
