FBgn0000003	3
FBgn0000008	921
FBgn0000014	798
FBgn0000015	1112
FBgn0000017	2684
FBgn0000018	449
FBgn0000022	0
FBgn0000024	3953
FBgn0000028	392
FBgn0000032	1139
FBgn0000036	805
FBgn0000037	749
FBgn0000038	3204
FBgn0000039	410
FBgn0000042	36383
FBgn0000043	8663
FBgn0000044	38745
FBgn0000045	104881
FBgn0000046	26935
FBgn0000047	25164
FBgn0000052	3952
FBgn0000053	4982
FBgn0000055	767
FBgn0000056	0
FBgn0000057	2627
FBgn0000061	32
FBgn0000063	289
FBgn0000064	182790
FBgn0000071	4
FBgn0000075	198
FBgn0000077	403
FBgn0000078	10818
FBgn0000079	54223
FBgn0000083	10288
FBgn0000084	2621
FBgn0000092	168
FBgn0000094	9000
FBgn0000097	1574
FBgn0000100	35867
FBgn0000108	7893
FBgn0000109	692
FBgn0000114	20039
FBgn0000115	1208
FBgn0000116	157992
FBgn0000117	8081
FBgn0000119	1647
FBgn0000120	31017
FBgn0000121	32172
FBgn0000137	4
FBgn0000139	1341
FBgn0000140	1496
FBgn0000146	309
FBgn0000147	1014
FBgn0000150	13455
FBgn0000152	178
FBgn0000153	4935
FBgn0000157	594
FBgn0000158	73
FBgn0000163	3204
FBgn0000166	22
FBgn0000173	4161
FBgn0000179	304
FBgn0000180	199
FBgn0000181	17611
FBgn0000182	28
FBgn0000183	3732
FBgn0000206	1573
FBgn0000212	2263
FBgn0000216	0
FBgn0000221	330
FBgn0000227	0
FBgn0000228	1806
FBgn0000229	1912
FBgn0000233	90
FBgn0000239	4106
FBgn0000241	347
FBgn0000244	4924
FBgn0000246	182
FBgn0000247	3173
FBgn0000250	5263
FBgn0000251	2232
FBgn0000253	35555
FBgn0000256	12884
FBgn0000257	938
FBgn0000259	3745
FBgn0000261	40981
FBgn0000273	8654
FBgn0000274	2085
FBgn0000276	1193
FBgn0000277	158
FBgn0000278	3
FBgn0000279	8
FBgn0000280	0
FBgn0000281	0
FBgn0000283	2446
FBgn0000286	3612
FBgn0000287	1438
FBgn0000289	4413
FBgn0000299	12611
FBgn0000303	653
FBgn0000307	1672
FBgn0000308	12233
FBgn0000316	1026
FBgn0000317	2053
FBgn0000318	3013
FBgn0000319	14907
FBgn0000320	758
FBgn0000326	1086
FBgn0000330	787
FBgn0000337	4
FBgn0000339	1797
FBgn0000346	5093
FBgn0000351	49
FBgn0000352	838
FBgn0000355	171
FBgn0000356	1
FBgn0000357	49
FBgn0000358	0
FBgn0000359	1
FBgn0000360	0
FBgn0000370	8223
FBgn0000376	681
FBgn0000377	872
FBgn0000382	6037
FBgn0000384	871
FBgn0000392	0
FBgn0000394	707
FBgn0000395	1128
FBgn0000404	1408
FBgn0000405	2708
FBgn0000406	20586
FBgn0000411	522
FBgn0000412	4696
FBgn0000414	3551
FBgn0000416	39552
FBgn0000422	3458
FBgn0000426	288
FBgn0000427	41
FBgn0000439	202
FBgn0000442	45
FBgn0000447	4386
FBgn0000448	168
FBgn0000449	7
FBgn0000451	445
FBgn0000454	6795
FBgn0000455	2299
FBgn0000459	312
FBgn0000463	433
FBgn0000464	176
FBgn0000473	5513
FBgn0000477	2235
FBgn0000479	7925
FBgn0000482	790
FBgn0000489	6339
FBgn0000490	965
FBgn0000492	779
FBgn0000499	2786
FBgn0000500	246
FBgn0000504	5376
FBgn0000520	430
FBgn0000524	597
FBgn0000527	1313
FBgn0000529	42
FBgn0000533	498
FBgn0000535	1171
FBgn0000536	7591
FBgn0000541	6668
FBgn0000542	534
FBgn0000543	1196
FBgn0000546	1371
FBgn0000547	2421
FBgn0000551	22
FBgn0000552	0
FBgn0000557	15183
FBgn0000559	120039
FBgn0000560	187
FBgn0000562	3870
FBgn0000564	24
FBgn0000565	2565
FBgn0000566	1777
FBgn0000567	1496
FBgn0000568	4875
FBgn0000575	3583
FBgn0000576	117
FBgn0000577	357
FBgn0000578	1240
FBgn0000579	97772
FBgn0000581	4015
FBgn0000588	252
FBgn0000591	0
FBgn0000592	54775
FBgn0000594	0
FBgn0000606	3
FBgn0000611	4433
FBgn0000615	37205
FBgn0000617	462
FBgn0000618	240
FBgn0000625	263
FBgn0000629	1054
FBgn0000633	740
FBgn0000635	4233
FBgn0000636	2075
FBgn0000639	63
FBgn0000640	53
FBgn0000644	12
FBgn0000658	236
FBgn0000659	1498
FBgn0000662	2161
FBgn0000667	33953
FBgn0000709	1354
FBgn0000711	4063
FBgn0000715	313
FBgn0000719	1093
FBgn0000721	7853
FBgn0000723	3704
FBgn0000808	13
FBgn0000810	722
FBgn0000826	48
FBgn0000927	38
FBgn0000928	159
FBgn0000964	112
FBgn0000996	357
FBgn0001075	623
FBgn0001077	68
FBgn0001078	1835
FBgn0001079	381
FBgn0001083	662
FBgn0001084	149
FBgn0001085	381
FBgn0001086	738
FBgn0001087	1807
FBgn0001089	750
FBgn0001090	4543
FBgn0001091	148475
FBgn0001092	44517
FBgn0001098	21489
FBgn0001099	45
FBgn0001104	1546
FBgn0001105	9248
FBgn0001108	3970
FBgn0001112	6935
FBgn0001114	7241
FBgn0001120	3
FBgn0001122	4081
FBgn0001123	2498
FBgn0001124	15961
FBgn0001125	15654
FBgn0001128	58774
FBgn0001133	935
FBgn0001134	278
FBgn0001137	651
FBgn0001138	149
FBgn0001139	3103
FBgn0001142	5081
FBgn0001145	29667
FBgn0001147	381
FBgn0001148	73
FBgn0001149	18534
FBgn0001150	91
FBgn0001168	3716
FBgn0001169	1184
FBgn0001170	34
FBgn0001174	24
FBgn0001179	715
FBgn0001180	268
FBgn0001185	567
FBgn0001186	18599
FBgn0001187	10009
FBgn0001189	1783
FBgn0001197	2161
FBgn0001202	1639
FBgn0001206	390
FBgn0001208	7584
FBgn0001215	12419
FBgn0001216	11438
FBgn0001217	11506
FBgn0001218	28028
FBgn0001220	17501
FBgn0001222	2234
FBgn0001223	0
FBgn0001224	1540
FBgn0001225	5677
FBgn0001226	3251
FBgn0001227	30
FBgn0001228	108
FBgn0001229	94
FBgn0001230	2615
FBgn0001233	36419
FBgn0001234	6200
FBgn0001235	3727
FBgn0001247	3848
FBgn0001248	37657
FBgn0001250	5857
FBgn0001253	39
FBgn0001254	4
FBgn0001255	71
FBgn0001256	3
FBgn0001257	4621
FBgn0001258	1697
FBgn0001259	156
FBgn0001263	3542
FBgn0001269	659
FBgn0001276	181
FBgn0001280	2261
FBgn0001281	2639
FBgn0001285	1261
FBgn0001291	1849
FBgn0001296	1369
FBgn0001297	14884
FBgn0001301	2818
FBgn0001308	5044
FBgn0001311	465
FBgn0001313	612
FBgn0001316	5205
FBgn0001319	159
FBgn0001320	519
FBgn0001321	45
FBgn0001323	485
FBgn0001324	2374
FBgn0001325	44
FBgn0001330	324
FBgn0001341	513
FBgn0001404	4318
FBgn0001491	913
FBgn0001565	2169
FBgn0001612	503
FBgn0001624	8233
FBgn0001941	3106
FBgn0001942	54553
FBgn0001961	4477
FBgn0001965	1869
FBgn0001967	0
FBgn0001970	0
FBgn0001977	1293
FBgn0001978	4517
FBgn0001981	323
FBgn0001983	3
FBgn0001986	1374
FBgn0001987	1467
FBgn0001989	8439
FBgn0001990	434
FBgn0001991	6348
FBgn0001992	210
FBgn0001994	2252
FBgn0001995	1079
FBgn0002021	1631
FBgn0002022	2504
FBgn0002023	725
FBgn0002031	4955
FBgn0002036	5474
FBgn0002044	3728
FBgn0002069	476
FBgn0002121	3175
FBgn0002174	5992
FBgn0002183	1896
FBgn0002283	1014
FBgn0002284	4582
FBgn0002306	1724
FBgn0002354	534
FBgn0002413	3921
FBgn0002431	7306
FBgn0002440	3
FBgn0002441	2219
FBgn0002466	436
FBgn0002521	2351
FBgn0002522	148
FBgn0002524	1613
FBgn0002525	3132
FBgn0002526	1864
FBgn0002531	78
FBgn0002533	6
FBgn0002534	1
FBgn0002535	0
FBgn0002542	1040
FBgn0002543	349
FBgn0002552	795
FBgn0002561	0
FBgn0002562	31
FBgn0002563	2289
FBgn0002564	192
FBgn0002565	685
FBgn0002566	3283
FBgn0002567	4367
FBgn0002569	3776
FBgn0002570	36674
FBgn0002571	4644
FBgn0002573	101
FBgn0002576	140
FBgn0002577	30
FBgn0002578	370
FBgn0002579	22105
FBgn0002590	25777
FBgn0002592	33
FBgn0002593	29173
FBgn0002609	76
FBgn0002622	27116
FBgn0002626	19873
FBgn0002629	3
FBgn0002631	0
FBgn0002632	1
FBgn0002633	7
FBgn0002638	1985
FBgn0002641	679
FBgn0002643	2460
FBgn0002645	5262
FBgn0002673	1873
FBgn0002707	206
FBgn0002709	10
FBgn0002715	1590
FBgn0002716	67
FBgn0002719	35418
FBgn0002723	1065
FBgn0002732	9
FBgn0002733	122
FBgn0002734	0
FBgn0002735	2
FBgn0002736	579
FBgn0002772	61050
FBgn0002773	183409
FBgn0002774	2524
FBgn0002775	782
FBgn0002778	1697
FBgn0002780	3275
FBgn0002781	2509
FBgn0002783	2208
FBgn0002787	4610
FBgn0002789	14549
FBgn0002791	1181
FBgn0002838	219
FBgn0002842	369
FBgn0002855	28722
FBgn0002856	3727
FBgn0002862	13719
FBgn0002863	0
FBgn0002865	25217
FBgn0002868	46548
FBgn0002869	136
FBgn0002872	590
FBgn0002873	4197
FBgn0002878	477
FBgn0002887	923
FBgn0002891	531
FBgn0002899	141
FBgn0002901	633
FBgn0002905	496
FBgn0002906	1517
FBgn0002909	0
FBgn0002914	3605
FBgn0002917	1539
FBgn0002921	76789
FBgn0002922	150
FBgn0002924	390
FBgn0002926	18
FBgn0002930	4441
FBgn0002931	655
FBgn0002932	266
FBgn0002933	0
FBgn0002936	0
FBgn0002937	1277
FBgn0002938	23731
FBgn0002939	6019
FBgn0002940	117830
FBgn0002941	106
FBgn0002945	817
FBgn0002948	190
FBgn0002962	37
FBgn0002973	4212
FBgn0002985	626
FBgn0002989	319
FBgn0003002	77
FBgn0003008	464
FBgn0003009	877
FBgn0003011	232
FBgn0003015	0
FBgn0003016	2588
FBgn0003023	77
FBgn0003028	517
FBgn0003034	7613
FBgn0003041	1765
FBgn0003042	424
FBgn0003044	1282
FBgn0003046	21
FBgn0003048	2053
FBgn0003053	2168
FBgn0003057	3
FBgn0003060	43
FBgn0003062	1225
FBgn0003065	4
FBgn0003067	0
FBgn0003068	760
FBgn0003071	34720
FBgn0003074	38631
FBgn0003076	23545
FBgn0003079	898
FBgn0003082	150
FBgn0003086	0
FBgn0003087	581
FBgn0003089	37
FBgn0003090	416
FBgn0003091	1764
FBgn0003093	4529
FBgn0003114	10
FBgn0003116	1104
FBgn0003117	125
FBgn0003118	755
FBgn0003124	2973
FBgn0003129	332
FBgn0003130	9
FBgn0003132	2911
FBgn0003134	6269
FBgn0003137	7901
FBgn0003139	1105
FBgn0003140	848
FBgn0003141	1203
FBgn0003145	969
FBgn0003149	70679
FBgn0003159	5922
FBgn0003162	3029
FBgn0003165	3540
FBgn0003169	2262
FBgn0003174	143
FBgn0003175	3605
FBgn0003187	5274
FBgn0003189	1524
FBgn0003204	2998
FBgn0003205	2317
FBgn0003206	2816
FBgn0003209	3024
FBgn0003210	2651
FBgn0003218	6938
FBgn0003227	48
FBgn0003231	14751
FBgn0003248	990
FBgn0003249	2818
FBgn0003250	5302
FBgn0003254	837
FBgn0003255	94
FBgn0003256	1598
FBgn0003257	344
FBgn0003261	18808
FBgn0003267	19
FBgn0003268	481
FBgn0003270	2
FBgn0003274	25920
FBgn0003275	1240
FBgn0003277	2250
FBgn0003278	336
FBgn0003279	36081
FBgn0003285	201
FBgn0003292	128
FBgn0003295	63
FBgn0003300	100
FBgn0003301	3965
FBgn0003302	1335
FBgn0003308	2856
FBgn0003310	1717
FBgn0003312	40
FBgn0003313	0
FBgn0003317	1550
FBgn0003319	23
FBgn0003321	3820
FBgn0003326	209
FBgn0003330	444
FBgn0003334	2330
FBgn0003339	377
FBgn0003345	3025
FBgn0003346	1389
FBgn0003353	484
FBgn0003356	18154
FBgn0003357	29302
FBgn0003358	11517
FBgn0003360	226337
FBgn0003366	4192
FBgn0003371	12020
FBgn0003372	4
FBgn0003373	0
FBgn0003374	0
FBgn0003375	0
FBgn0003377	0
FBgn0003378	1
FBgn0003380	4720
FBgn0003382	31
FBgn0003386	1609
FBgn0003388	267
FBgn0003390	1077
FBgn0003391	2600
FBgn0003392	11677
FBgn0003396	3033
FBgn0003401	63
FBgn0003410	3637
FBgn0003411	44
FBgn0003415	3252
FBgn0003416	763
FBgn0003423	11235
FBgn0003429	6943
FBgn0003430	94
FBgn0003435	26682
FBgn0003444	448
FBgn0003447	1302
FBgn0003448	1
FBgn0003449	1056
FBgn0003450	28
FBgn0003459	743
FBgn0003460	803
FBgn0003462	25492
FBgn0003463	3533
FBgn0003464	2652
FBgn0003475	7918
FBgn0003479	361
FBgn0003480	77
FBgn0003482	12
FBgn0003483	362
FBgn0003486	2
FBgn0003495	743
FBgn0003499	540
FBgn0003502	2685
